DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS
01/05,VJ1562,HUI,HAN,1h2m,14:00,14:13,15:15,Landed 22:15,green,2026-05-01 15:15,62.0
01/05,VJ1561,HAN,HUI,0h58m,12:15,12:33,13:30,Landed 20:31,green,2026-05-01 13:31,58.0
01/05,VJ530,DAD,HAN,1h3m,07:55,08:45,09:15,Landed 16:48,yellow,2026-05-01 09:48,63.0
01/05,VJ509,HAN,DAD,1h2m,06:05,06:44,07:25,Landed 14:46,yellow,2026-05-01 07:46,62.0
01/05,VJ1432,UIH,HAN,1h28m,03:55,04:19,05:35,Landed 12:47,green,2026-05-01 05:47,88.0
01/05,VJ1435,HAN,UIH,1h19m,01:50,02:10,03:25,Landed 10:29,green,2026-05-01 03:29,79.0
01/05,VJ1508,DAD,HAN,1h4m,00:00,23:54,01:20,Landed 07:58,green,2026-05-02 00:58,64.0
30/04,VJ1527,HAN,DAD,0h59m,14:25,14:36,15:45,Landed 22:35,green,2026-04-30 15:35,59.0
30/04,VJ438,UIH,HAN,1h23m,10:45,10:59,12:25,Landed 19:22,green,2026-04-30 12:22,83.0
30/04,VJ439,HAN,UIH,1h20m,08:40,09:00,10:15,Landed 17:20,green,2026-04-30 10:20,80.0
30/04,VJ1436,UIH,HAN,1h23m,05:30,05:51,07:10,Landed 14:14,green,2026-04-30 07:14,83.0
30/04,VJ1437,HAN,UIH,1h23m,03:25,03:48,05:00,Landed 12:11,green,2026-04-30 05:11,83.0
30/04,VJ430,UIH,HAN,1h22m,01:10,01:31,02:50,Landed 09:53,green,2026-04-30 02:53,82.0
29/04,VJ431,HAN,UIH,1h22m,23:05,23:22,00:40,Landed 07:44,green,2026-04-30 00:44,82.0
29/04,VJ1158,SGN,HAN,1h51m,13:40,14:30,15:55,Landed 23:21,yellow,2026-04-29 16:21,111.0
29/04,VJ1153,HAN,SGN,1h47m,11:05,11:45,13:10,Landed 20:32,yellow,2026-04-29 13:32,107.0
29/04,VJ464,VCA,HAN,1h46m,06:00,07:13,08:10,Landed 15:59,red,2026-04-29 08:59,106.0
29/04,VJ463,HAN,VCA,2h3m,03:20,04:20,05:30,Landed 13:23,red,2026-04-29 06:23,123.0
28/04,VJ1458,PQC,HAN,2h0m,12:50,13:15,14:55,Landed 22:15,yellow,2026-04-28 15:15,120.0
28/04,VJ1457,HAN,PQC,1h55m,10:10,10:28,12:15,Landed 19:23,green,2026-04-28 12:23,115.0
28/04,VJ906,KUL,HAN,3h7m,04:30,04:28,07:40,Landed 14:35,green,2026-04-28 07:35,187.0
28/04,VJ905,HAN,KUL,2h52m,00:25,00:32,03:30,Landed 11:24,green,2026-04-28 03:24,172.0
27/04,VJ168,SGN,HAN,1h47m,16:00,16:58,18:10,Landed 01:45,yellow,2026-04-27 18:45,107.0
27/04,VJ645,DAD,SGN,1h8m,14:10,14:53,15:30,Landed 23:01,yellow,2026-04-27 16:01,68.0
27/04,VJ644,SGN,DAD,0h58m,12:20,12:55,13:40,Landed 20:53,green,2026-04-27 13:53,58.0
27/04,VJ147,HAN,SGN,1h43m,08:45,09:12,10:55,Landed 17:55,green,2026-04-27 10:55,103.0
27/04,VJ138,SGN,HAN,1h52m,06:05,06:15,08:15,Landed 15:07,green,2026-04-27 08:07,112.0
26/04,VJ328,PQC,SGN,0h49m,11:55,12:15,13:00,Landed 20:04,green,2026-04-26 13:04,49.0
26/04,VJ331,SGN,PQC,0h39m,10:20,10:54,11:20,Landed 18:33,green,2026-04-26 11:33,39.0
26/04,VJ145,HAN,SGN,1h47m,07:40,08:07,09:50,Landed 16:54,green,2026-04-26 09:54,107.0
25/04,VJ776,CXR,HAN,1h44m,11:20,12:25,13:10,Landed 21:09,red,2026-04-25 14:09,104.0
25/04,VJ773,HAN,CXR,1h33m,09:00,09:59,10:50,Landed 18:32,yellow,2026-04-25 11:32,93.0
25/04,VJ508,DAD,HAN,1h6m,07:05,07:37,08:25,Landed 15:43,yellow,2026-04-25 08:43,66.0
25/04,VJ515,HAN,DAD,1h3m,05:10,05:42,06:30,Landed 13:45,green,2026-04-25 06:45,63.0
25/04,VJ462,VCA,HAN,2h2m,02:30,02:31,04:40,Landed 11:33,green,2026-04-25 04:33,122.0
24/04,VJ461,HAN,VCA,1h49m,23:45,23:54,01:55,Landed 08:43,green,2026-04-25 01:43,109.0
24/04,VJ7239,PVG,HAN,3h11m,18:20,19:17,21:50,Landed 05:28,yellow,2026-04-24 22:28,191.0
24/04,VJ7238,HAN,PVG,3h4m,14:15,15:07,17:15,Landed 02:11,red,2026-04-24 18:11,184.0
24/04,VJ438,UIH,HAN,1h27m,10:45,11:20,12:25,Landed 19:47,yellow,2026-04-24 12:47,87.0
24/04,VJ439,HAN,UIH,1h16m,08:40,09:21,10:15,Landed 17:37,yellow,2026-04-24 10:37,76.0
24/04,VJ440,PQC,HAN,1h50m,04:25,04:42,06:30,Landed 13:32,green,2026-04-24 06:32,110.0
24/04,VJ447,HAN,PQC,1h47m,01:45,01:57,03:50,Landed 10:44,green,2026-04-24 03:44,107.0
