DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS
02/05,VJ520,DAD,HAN,1h21m,12:35,14:48,13:55,Delayed 23:09,red,2026-05-02 16:09,81
02/05,VJ517,HAN,DAD,1h3m,10:45,11:59,12:05,Landed 20:02,red,2026-05-02 13:02,63
02/05,VJ774,CXR,HAN,1h38m,08:25,09:05,10:15,Landed 17:43,yellow,2026-05-02 10:43,98
02/05,VJ787,HAN,CXR,1h44m,06:10,06:22,07:55,Landed 15:06,green,2026-05-02 08:06,104
02/05,VJ422,PXU,HAN,1h19m,02:15,02:18,03:50,Landed 10:37,green,2026-05-02 03:37,79
02/05,VJ421,HAN,PXU,1h20m,00:10,00:22,01:45,Landed 08:42,green,2026-05-02 01:42,80
01/05,VJ520,DAD,HAN,1h10m,12:35,12:38,13:55,Landed 20:48,green,2026-05-01 13:48,70
01/05,VJ714,PQC,DAD,1h21m,09:30,09:36,11:15,Landed 17:57,green,2026-05-01 10:57,81
01/05,VJ715,DAD,PQC,1h26m,07:10,07:10,08:55,Landed 15:36,green,2026-05-01 08:36,86
01/05,VJ721,HPH,DAD,0h54m,04:20,04:33,05:35,Landed 12:27,green,2026-05-01 05:27,54
01/05,VJ720,DAD,HPH,0h54m,02:30,02:37,03:50,Landed 10:31,green,2026-05-01 03:31,54
30/04,VJ632,SGN,DAD,1h3m,00:30,00:40,01:50,Landed 08:43,green,2026-04-30 01:43,63
29/04,VJ621,DAD,SGN,1h1m,22:35,22:37,00:00,Landed 06:38,green,2026-04-29 23:38,61
29/04,VJ517,HAN,DAD,1h5m,10:45,11:01,12:05,Landed 19:06,green,2026-04-29 12:06,65
29/04,VJ902,BKK,HAN,1h36m,07:00,07:30,08:50,Landed 16:06,yellow,2026-04-29 09:06,96
29/04,VJ901,HAN,BKK,1h40m,04:10,04:28,06:00,Landed 13:08,green,2026-04-29 06:08,100
28/04,VJ7527,CAN,HAN,1h25m,18:10,18:54,20:05,Landed 03:19,green,2026-04-28 20:19,85
28/04,VJ7526,HAN,CAN,1h20m,15:30,15:35,17:10,Landed 00:55,green,2026-04-28 16:55,80
28/04,VJ424,PXU,HAN,1h20m,10:10,10:52,11:45,Landed 19:12,yellow,2026-04-28 12:12,80
28/04,VJ423,HAN,PXU,1h13m,08:05,08:36,09:40,Landed 16:49,green,2026-04-28 09:49,73
28/04,VJ1494,BMV,HAN,1h27m,05:45,06:14,07:30,Landed 14:41,green,2026-04-28 07:41,87
28/04,VJ1493,HAN,BMV,1h34m,03:30,03:52,05:15,Landed 12:26,green,2026-04-28 05:26,94
27/04,VJ7527,CAN,HAN,1h34m,18:10,18:24,20:05,Landed 02:58,green,2026-04-27 19:58,94
27/04,VJ7526,HAN,CAN,1h23m,15:30,15:37,17:10,Landed 01:00,green,2026-04-27 17:00,83
27/04,VJ914,SAI,HAN,1h47m,12:05,12:42,13:50,Landed 21:29,yellow,2026-04-27 14:29,107
27/04,VJ913,HAN,SAI,1h27m,09:20,09:36,11:05,Landed 18:03,green,2026-04-27 11:03,87
27/04,VJ1494,BMV,HAN,1h37m,05:45,06:07,07:30,Landed 14:44,green,2026-04-27 07:44,97
27/04,VJ1493,HAN,BMV,1h32m,03:30,03:54,05:15,Landed 12:26,green,2026-04-27 05:26,92
26/04,VJ1434,UIH,HAN,1h23m,12:45,12:45,14:25,Landed 21:08,green,2026-04-26 14:08,83
26/04,VJ1433,HAN,UIH,1h18m,10:40,10:47,12:15,Landed 19:05,green,2026-04-26 12:05,78
